TransactionID,TransactionAmount,MerchantID,TimeOfTransaction,Location,PreviousTransactionHistory,UserSpendingPatterns,Fraudulent,CardType,CardIssuer,IsInternational,IsHighRiskMerchant,TransactionType,AmountBalance,MerchantType,MerchantLocation,UserAge,MerchantCategory,MerchantRevenue
C17002086,7176.79918749163,M456,2022-07-13 01:30:00,Location_3,Suspicious,Normal,1,Credit,Issuer_2,0,0,DEBIT,32531.227400839376,Retail,Location_1,28.0,Category_2,230165.9359290335
C17002087,3933.939891163299,M789,2022-07-13 01:45:00,Location_2,Normal,Suspicious,0,Credit,Issuer_2,1,0,DEBIT,25773.672059799843,Online,Location_2,52.0,Category_2,102537.51570753955
C17002088,1571.4344917909718,M456,2022-07-13 02:00:00,Location_1,Normal,Suspicious,1,Credit,Issuer_2,1,0,TRANSFER,28583.354567708953,Service,Location_3,28.0,Category_2,81111.3248504264
C17002089,7308.09114760104,M456,2022-07-13 02:15:00,Location_1,Suspicious,Suspicious,0,Debit,Issuer_3,0,0,DEBIT,21171.99573239266,Service,Location_2,27.0,Category_1,59577.267736438174
C17002090,5212.852981513432,M456,2022-07-13 02:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_1,0,1,PAYMENT,49991.87365299151,Online,Location_3,,Category_2,15919.641290456104
C17002091,2098.41306884982,M456,2022-07-13 02:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,1,1,CASH_OUT,10043.878071440759,Online,Location_1,,Category_2,98006.34496825904
C17002092,11546.731818470715,M123,2022-07-13 03:00:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,TRANSFER,1130.0126971994011,Retail,Location_2,46.0,Category_3,99250.75438533278
C17002093,4624.086680322913,M123,2022-07-13 03:15:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,12146.660930675002,Service,Location_2,52.0,Category_1,338389.8655948663
C17002094,16623.858507855126,M789,2022-07-13 03:30:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,0,PAYMENT,5364.993232930242,Service,Location_3,32.0,Category_3,239957.0700722396
C17002095,5720.072663886353,M789,2022-07-13 03:45:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,1,PAYMENT,43729.81739522478,Retail,Location_2,47.0,Category_1,382838.7086361592
C17002096,3907.8346605191655,M456,2022-07-13 04:00:00,Location_3,Normal,Suspicious,1,Credit,Issuer_2,0,0,TRANSFER,5918.6750797757695,Online,Location_2,53.0,Category_1,311916.3096879579
C17002097,5501.820042696316,M123,2022-07-13 04:15:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,PAYMENT,26706.940855981553,Service,Location_3,30.0,Category_2,478513.14475393377
C17002098,20605.52709688516,M456,2022-07-13 04:30:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,42269.8266329838,Service,Location_2,43.0,Category_1,230659.60171533492
C17002099,3988.3746290632475,M789,2022-07-13 04:45:00,Location_2,Suspicious,Suspicious,0,Debit,Issuer_3,0,0,CASH_OUT,27680.93549542922,Retail,Location_3,59.0,Category_1,138048.65579547675
C17002100,12332.60585272746,M456,2022-07-13 05:00:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,0,TRANSFER,7831.777011323896,Service,Location_2,35.0,Category_3,99427.31237030572
C17002101,18051.777208894524,M123,2022-07-13 05:15:00,Location_2,Suspicious,Suspicious,0,Debit,Issuer_2,1,0,DEBIT,33315.31904329186,Retail,Location_3,59.0,Category_2,243101.7147422141
C17002102,7185.917571674796,M123,2022-07-13 05:30:00,Location_1,Suspicious,Suspicious,0,Credit,Issuer_2,0,0,DEBIT,42273.081801508226,Service,Location_1,43.0,Category_2,339523.4512609507
C17002103,1822.1866475991355,M456,2022-07-13 05:45:00,Location_2,Suspicious,Normal,0,Credit,Issuer_1,0,0,DEBIT,34332.763798097,Online,Location_3,34.0,Category_3,135445.62632522453
C17002104,4416.924003476595,M123,2022-07-13 06:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_1,0,0,TRANSFER,17794.175961495093,Online,Location_1,51.0,Category_1,276461.9922219171
C17002105,3888.7727609791004,M123,2022-07-13 06:15:00,Location_2,Suspicious,Suspicious,0,Debit,Issuer_1,0,0,DEBIT,35083.47408664198,Service,Location_1,39.0,Category_2,358260.79369804164
C17002106,9194.54996966231,M789,2022-07-13 06:30:00,Location_1,Normal,Suspicious,1,Credit,Issuer_3,0,0,CASH_OUT,9990.030667750325,Retail,Location_2,42.0,Category_3,225525.52740305997
C17002107,3904.2935654050048,M456,2022-07-13 06:45:00,Location_2,Suspicious,Normal,1,Debit,Issuer_2,0,0,CASH_IN,6314.22736862812,Service,Location_3,44.0,Category_2,413285.46624275524
C17002108,6031.732991205719,M456,2022-07-13 07:00:00,Location_1,Suspicious,Normal,0,Debit,Issuer_1,0,0,CREDIT,43001.96132226343,Retail,Location_3,53.0,Category_3,302939.35707043816
C17002109,3663.7467992043753,M123,2022-07-13 07:15:00,Location_1,Suspicious,Normal,0,Debit,Issuer_1,0,0,DEBIT,23516.75821210143,Online,Location_2,29.0,Category_2,476857.589590767
C17002110,7046.531085421289,M789,2022-07-13 07:30:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,CASH_IN,11685.293059290094,Online,Location_1,49.0,Category_1,40175.12624358602
C17002111,4906.359217731427,M789,2022-07-13 07:45:00,Location_3,Normal,Normal,1,Credit,Issuer_2,0,1,PAYMENT,15965.286780865184,Service,Location_3,35.0,Category_2,401031.2779753896
C17002112,11221.437405946339,M789,2022-07-13 08:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,1,0,CASH_IN,3648.51932600474,Online,Location_1,42.0,Category_2,34481.80405520863
C17002113,2908.468281602475,M123,2022-07-13 08:15:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,40021.39309815001,Online,Location_3,31.0,Category_2,157723.59650786562
C17002114,6907.444892523378,M123,2022-07-13 08:30:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_IN,12736.229684777283,Retail,Location_3,51.0,Category_1,339658.9828646842
C17002115,7248.920960163192,M789,2022-07-13 08:45:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,CREDIT,593.733030625101,Service,Location_3,57.0,Category_1,425379.7586309977
C17002116,8552.854941603362,M123,2022-07-13 09:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,22395.435731665475,Retail,Location_1,35.0,Category_1,234373.5530697163
C17002117,12529.126355246095,M456,2022-07-13 09:15:00,Location_1,Suspicious,Normal,0,Debit,Issuer_3,0,0,PAYMENT,15243.40924137247,Service,Location_2,45.0,Category_2,8002.3329114628095
C17002118,3584.60497552518,M789,2022-07-13 09:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_1,0,0,DEBIT,23061.973835783665,Online,Location_3,53.0,Category_2,6313.317339730127
C17002119,17600.229538612588,M456,2022-07-13 09:45:00,Location_1,Suspicious,Suspicious,1,Credit,Issuer_2,0,0,CASH_OUT,42205.930218105554,Retail,Location_1,27.0,Category_1,48299.44817191108
C17002120,10102.062384713321,M123,2022-07-13 10:00:00,Location_2,Normal,Suspicious,0,Debit,Issuer_1,1,0,CASH_OUT,47755.201010485,Retail,Location_1,38.0,Category_1,418290.88336944894
C17002121,3850.2934098039655,M123,2022-07-13 10:15:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,48738.68774075073,Service,Location_3,50.0,Category_3,460375.57154943846
C17002122,6046.7807690179025,M456,2022-07-13 10:30:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,30113.09473705184,Retail,Location_1,54.0,Category_3,39515.37135577901
C17002123,5461.796144025676,M456,2022-07-13 10:45:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_IN,26512.77434292674,Retail,Location_3,52.0,Category_1,264284.1180291675
C17002124,2034.253443087638,M456,2022-07-13 11:00:00,Location_3,Normal,Normal,1,Credit,Issuer_1,1,0,PAYMENT,31120.318471599436,Retail,Location_2,51.0,Category_3,312140.72193436173
C17002125,798.5021190187674,M123,2022-07-13 11:15:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_IN,9070.510628852537,Online,Location_1,55.0,Category_2,323052.4465496626
C17002126,5611.635263940251,M789,2022-07-13 11:30:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,4049.7095689172806,Service,Location_3,,Category_2,328103.912775095
C17002127,12635.576430366207,M789,2022-07-13 11:45:00,Location_3,Suspicious,Suspicious,1,Credit,Issuer_3,1,0,DEBIT,3518.6926197376474,Retail,Location_2,31.0,Category_3,159354.0216572768
C17002128,1834.2045897113685,M123,2022-07-13 12:00:00,Location_2,Normal,Normal,1,Credit,Issuer_2,1,0,PAYMENT,41591.855743279404,Online,Location_3,54.0,Category_1,281772.7078225349
C17002129,5038.731170808233,M123,2022-07-13 12:15:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_OUT,24469.107676104835,Retail,Location_2,44.0,Category_3,493049.8269120595
C17002130,2775.868362455787,M789,2022-07-13 12:30:00,Location_3,Normal,Suspicious,0,Credit,Issuer_3,0,0,TRANSFER,26120.58629643674,Service,Location_1,27.0,Category_1,63253.62345596012
C17002131,10217.46808710462,M789,2022-07-13 12:45:00,Location_1,Normal,Suspicious,1,Credit,Issuer_3,0,0,CREDIT,12057.687236050333,Online,Location_2,55.0,Category_3,227036.71532383363
C17002132,3017.878411989766,M456,2022-07-13 13:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_IN,28063.054482607284,Online,Location_2,39.0,Category_3,416505.7621839826
C17002133,9641.194300910187,M456,2022-07-13 13:15:00,Location_1,Normal,Suspicious,1,Debit,Issuer_1,1,0,CREDIT,22041.89700571095,Online,Location_2,30.0,Category_3,312379.9639726722
C17002134,2649.398978913217,M456,2022-07-13 13:30:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,DEBIT,16692.700968836652,Online,Location_1,38.0,Category_3,301137.77355287044
C17002135,5552.378938536579,M123,2022-07-13 13:45:00,Location_3,Suspicious,Normal,0,Debit,Issuer_1,1,1,TRANSFER,10376.29154736925,Online,Location_2,28.0,Category_1,248693.8361906127
C17002136,1754.4123145267235,M456,2022-07-13 14:00:00,Location_2,Normal,Normal,0,Credit,Issuer_1,1,0,TRANSFER,15813.693432109178,Retail,Location_3,,Category_3,257759.15070414494
C17002137,5411.601516996206,M456,2022-07-13 14:15:00,Location_1,Normal,Normal,0,Debit,Issuer_2,1,0,CASH_IN,1426.8358839257633,Service,Location_2,27.0,Category_2,13158.445494593088
C17002138,5144.75089922009,M789,2022-07-13 14:30:00,Location_2,Normal,Normal,1,Debit,Issuer_3,0,1,CASH_OUT,44621.36573002302,Retail,Location_2,59.0,Category_3,399964.2271755102
C17002139,8667.215677561588,M789,2022-07-13 14:45:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,1,0,PAYMENT,21683.23480938611,Service,Location_1,59.0,Category_1,446835.4396968543
C17002140,4091.071226109937,M123,2022-07-13 15:00:00,Location_1,Suspicious,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,32250.792210756146,Service,Location_1,50.0,Category_2,423865.40888725076
C17002141,579.2097788301613,M456,2022-07-13 15:15:00,Location_1,Normal,Suspicious,0,Debit,Issuer_1,0,0,TRANSFER,424.14757802574246,Online,Location_2,49.0,Category_3,175686.78826698166
C17002142,9854.703509075403,M456,2022-07-13 15:30:00,Location_2,Suspicious,Suspicious,0,Credit,Issuer_1,0,0,CASH_IN,38916.57073994,Online,Location_3,51.0,Category_3,286514.0396041313
C17002143,10847.668910114435,M456,2022-07-13 15:45:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_OUT,3906.67121865264,Retail,Location_1,43.0,Category_3,133838.08644330958
C17002144,4839.4412959134115,M456,2022-07-13 16:00:00,Location_2,Suspicious,Suspicious,0,Credit,Issuer_1,0,0,CASH_IN,30163.556031712877,Online,Location_3,,Category_3,79319.93249597836
C17002145,1952.7924782320977,M123,2022-07-13 16:15:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,CASH_IN,37436.06917253417,Retail,Location_2,43.0,Category_3,324146.2286034638
C17002146,11650.213802173465,M789,2022-07-13 16:30:00,Location_3,Normal,Normal,1,Credit,Issuer_2,0,0,CASH_OUT,43914.170024841835,Service,Location_2,59.0,Category_2,88877.46963812428
C17002147,1727.199801151901,M456,2022-07-13 16:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,44387.38244410204,Service,Location_2,25.0,Category_3,185217.32651152427
C17002148,7743.361321253416,M789,2022-07-13 17:00:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,43515.507432034334,Retail,Location_3,26.0,Category_1,386390.80270478874
C17002149,7577.167696481686,M123,2022-07-13 17:15:00,Location_1,Normal,Suspicious,1,Credit,Issuer_3,0,0,PAYMENT,7589.496672756092,Online,Location_3,57.0,Category_3,299025.7678140748
C17002150,395.4313861055009,M456,2022-07-13 17:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,0,TRANSFER,3116.561862555842,Service,Location_1,56.0,Category_1,128921.7495263545
C17002151,6003.436629572907,M789,2022-07-13 17:45:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,CREDIT,33995.75432039927,Retail,Location_3,,Category_2,203633.2140955877
C17002152,10052.803129606022,M123,2022-07-13 18:00:00,Location_3,Normal,Normal,1,Credit,Issuer_2,0,1,CREDIT,8342.672744948331,Service,Location_3,35.0,Category_2,131161.65084514863
C17002153,3348.302494480653,M456,2022-07-13 18:15:00,Location_3,Normal,Suspicious,0,Debit,Issuer_1,0,0,TRANSFER,29991.560997020813,Service,Location_1,44.0,Category_1,179819.40724361502
C17002154,305.7569397119914,M123,2022-07-13 18:30:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,45220.41359814733,Service,Location_3,34.0,Category_1,446499.4596399997
C17002155,4754.455379003152,M123,2022-07-13 18:45:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,42068.397019909826,Retail,Location_3,43.0,Category_1,273669.7928999216
C17002156,3664.923879255958,M123,2022-07-13 19:00:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,7368.091288684455,Retail,Location_3,25.0,Category_3,219768.80710854713
C17002157,4204.31135943133,M456,2022-07-13 19:15:00,Location_3,Suspicious,Normal,0,Debit,Issuer_1,0,0,DEBIT,31649.844614594418,Service,Location_3,52.0,Category_2,213139.20473257868
C17002158,2081.1603328256165,M789,2022-07-13 19:30:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,0,PAYMENT,15982.187087378084,Service,Location_3,55.0,Category_1,226077.32663472672
C17002159,5589.99714297044,M456,2022-07-13 19:45:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,1,CASH_IN,154.76969965873317,Service,Location_2,52.0,Category_3,57275.91310252387
C17002160,8237.942741250807,M789,2022-07-13 20:00:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,TRANSFER,29043.16462618298,Online,Location_3,29.0,Category_1,439600.6901995792
C17002161,2402.114432184872,M456,2022-07-13 20:15:00,Location_3,Normal,Normal,1,Credit,Issuer_3,0,1,TRANSFER,35223.92842624218,Service,Location_2,30.0,Category_2,178778.84114901983
C17002162,7464.061461438617,M789,2022-07-13 20:30:00,Location_2,Normal,Suspicious,0,Credit,Issuer_1,0,0,TRANSFER,26114.821950208872,Service,Location_1,53.0,Category_1,53029.82755104897
C17002163,1366.0033510308413,M123,2022-07-13 20:45:00,Location_1,Normal,Normal,1,Credit,Issuer_2,0,0,DEBIT,35902.23763775677,Online,Location_3,44.0,Category_2,20441.472698669742
C17002164,2998.376360884018,M789,2022-07-13 21:00:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,CREDIT,6925.325391316195,Service,Location_1,57.0,Category_1,153585.24274298304
C17002165,5091.049008704746,M123,2022-07-13 21:15:00,Location_1,Normal,Normal,1,Credit,Issuer_1,0,0,CASH_OUT,8255.708402631788,Retail,Location_1,55.0,Category_1,127382.89449617999
C17002166,12066.9041391652,M456,2022-07-13 21:30:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,1709.7368184722632,Online,Location_1,33.0,Category_2,281365.9060449784
C17002167,11437.519015037271,M123,2022-07-13 21:45:00,Location_3,Suspicious,Suspicious,1,Credit,Issuer_1,0,0,PAYMENT,34675.16312889173,Online,Location_2,,Category_2,323000.5244763013
C17002168,6278.550132545458,M789,2022-07-13 22:00:00,Location_2,Normal,Suspicious,1,Debit,Issuer_2,1,0,CREDIT,41422.41791479858,Service,Location_2,54.0,Category_1,497974.8729689501
C17002169,11146.892577363258,M789,2022-07-13 22:15:00,Location_2,Normal,Suspicious,0,Debit,Issuer_3,1,0,TRANSFER,446.31569144546216,Service,Location_1,25.0,Category_1,41096.36035533566
C17002170,1218.479746964493,M789,2022-07-13 22:30:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,1,DEBIT,34589.40612863571,Online,Location_3,25.0,Category_1,52674.26540416955
C17002171,2632.353340801961,M456,2022-07-13 22:45:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,PAYMENT,17036.599695909033,Service,Location_1,32.0,Category_3,452498.65155359556
C17002172,5879.247744118288,M789,2022-07-13 23:00:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,1,CASH_IN,39841.29568701139,Retail,Location_2,38.0,Category_3,460345.5603753097
C17002173,3986.279526504315,M456,2022-07-13 23:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,1,CASH_IN,10142.300275519437,Service,Location_2,25.0,Category_3,94523.74429506624
C17002174,2444.8331848117296,M789,2022-07-13 23:30:00,Location_3,Normal,Suspicious,1,Credit,Issuer_3,0,1,CASH_IN,49641.457941848596,Service,Location_2,56.0,Category_3,261759.81116366675
C17002175,1931.5483673538172,M789,2022-07-13 23:45:00,Location_2,Suspicious,Normal,0,Credit,Issuer_1,0,0,TRANSFER,17431.563365593847,Service,Location_2,39.0,Category_3,281269.7348718686
C17002176,8574.852346400236,M456,2022-07-14 00:00:00,Location_2,Normal,Normal,1,Credit,Issuer_2,0,0,CREDIT,40130.43603943304,Service,Location_1,46.0,Category_2,259600.1440481716
C17002177,11725.594551911534,M123,2022-07-14 00:15:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_IN,11333.645446937635,Service,Location_1,28.0,Category_2,443914.87939795834
C17002178,6415.502779292571,M789,2022-07-14 00:30:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,0,TRANSFER,46263.69887647551,Online,Location_2,58.0,Category_3,174735.70811642753
C17002179,3082.3523522803225,M789,2022-07-14 00:45:00,Location_2,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_OUT,22715.395602902732,Service,Location_2,53.0,Category_1,469011.606441382
C17002180,9384.890269595404,M123,2022-07-14 01:00:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_OUT,2395.296639413575,Service,Location_2,28.0,Category_3,175388.13287804145
C17002181,2806.700285070554,M789,2022-07-14 01:15:00,Location_2,Suspicious,Normal,0,Debit,Issuer_3,0,1,CASH_OUT,32052.00472461178,Retail,Location_2,44.0,Category_2,216055.05396043728
C17002182,5354.834489528149,M123,2022-07-14 01:30:00,Location_2,Normal,Normal,1,Debit,Issuer_2,0,0,CASH_IN,27927.221227527833,Service,Location_1,38.0,Category_3,387943.71046639496
C17002183,2803.0593093126886,M123,2022-07-14 01:45:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,PAYMENT,12279.439297291283,Service,Location_3,39.0,Category_1,436548.05129518197
C17002184,5513.526355235527,M789,2022-07-14 02:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,TRANSFER,18339.847429458052,Retail,Location_3,51.0,Category_3,186695.9762006519
C17002185,4895.929292824601,M789,2022-07-14 02:15:00,Location_3,Normal,Suspicious,0,Credit,Issuer_2,0,0,CREDIT,49616.96815575439,Retail,Location_3,45.0,Category_3,46397.535640683294
C17002186,4959.3444573019,M456,2022-07-14 02:30:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,DEBIT,486.59556651492284,Service,Location_1,54.0,Category_2,475512.0481106793
C17002187,1834.2127155666235,M123,2022-07-14 02:45:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_OUT,29769.150878253233,Retail,Location_3,33.0,Category_2,263562.0040756912
C17002188,2330.016298128597,M123,2022-07-14 03:00:00,Location_3,Normal,Normal,0,Debit,Issuer_1,1,0,CASH_OUT,25822.78804473467,Service,Location_3,39.0,Category_2,98836.42595133005
C17002189,604.0051952966091,M456,2022-07-14 03:15:00,Location_3,Normal,Normal,1,Debit,Issuer_3,1,0,PAYMENT,3471.0404665187125,Retail,Location_2,32.0,Category_2,244046.51624327962
C17002190,1908.5493431798154,M789,2022-07-14 03:30:00,Location_2,Suspicious,Suspicious,0,Debit,Issuer_1,0,1,CASH_IN,9914.874448590364,Retail,Location_1,45.0,Category_3,305520.0566753113
C17002191,10465.462241579871,M123,2022-07-14 03:45:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,DEBIT,40978.22367427706,Online,Location_1,33.0,Category_1,232053.64459238213
C17002192,2641.736890920089,M123,2022-07-14 04:00:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,14127.043668158774,Service,Location_2,40.0,Category_1,266729.34185294836
C17002193,9632.496926565054,M123,2022-07-14 04:15:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,1,CASH_IN,17829.245548159364,Service,Location_2,55.0,Category_2,49039.8411176487
C17002194,10169.019954655734,M456,2022-07-14 04:30:00,Location_3,Normal,Normal,1,Credit,Issuer_3,1,0,TRANSFER,40139.11175909164,Online,Location_3,56.0,Category_2,492314.8436245241
C17002195,6597.906840872308,M123,2022-07-14 04:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,16265.277175506457,Service,Location_1,48.0,Category_1,256680.254062104
